"sku","qty"
"hin1895bk","0.0000"
"hin1895rk","0.0000"
"hin1902mtled","0.0000"
"hin1951he","0.0000"
"hin2126pzled","0.0000"
"hin2195bzled","0.0000"
"hin2201dz","0.0000"
"hin2203dz","0.0000"
"hin2205sz","0.0000"
"hin2240rb","0.0000"
"hin2246rb","0.0000"
"hin2300bk","0.0000"
"hin2304bk","0.0000"
"hin2321oz","0.0000"
"hin2424cb","0.0000"
"hin2426cb","0.0000"
"hin2428cb","0.0000"
"hin2571sk","0.0000"
"hin2571skled","0.0000"
"hin2574sk","0.0000"
"hin2574skled","0.0000"
"hin2641ob","0.0000"
"hin2649ob","0.0000"
"hin2795ozcl","0.0000"
"hin2862oz","0.0000"
"hin3031kz","0.0000"
"hin3034dz","0.0000"
"hin3136an","0.0000"
"hin3146cm","0.0000"
"hin3176oz","0.0000"
"hin3201brled","0.0000"
"hin3204kz","0.0000"
"hin3231oz","0.0000"
"hin3300cm","0.0000"
"hin3308br","0.0000"
"hin3407bn","0.0000"
"hin3413bz","0.0000"
"hin3414bz","0.0000"
"hin3474hr","0.0000"
"hin3643hb","0.0000"
"hin4360kz","0.0000"
"hin4744bn","0.0000"
"hin4952lz","0.0000"
"hin4958hb","0.0000"
"hin50036an","0.0000"
"hin50036oz","0.0000"
"hin5050bnled","0.0000"
"hin5050cmled","0.0000"
"hin5052cmled","0.0000"
"hin5053bnled","0.0000"
"hin5053cm","0.0000"
"hin5054cmled","0.0000"
"hin51000bz","0.0000"
"hin5105anled","0.0000"
"hin52112pn","0.0000"
"hin53550bn","0.0000"
"hin53550bnled","0.0000"
"hin53842pn","0.0000"
"hin54624cm","0.0000"
"hin55023pn","0.0000"
"hin5553cm","0.0000"
"hin5652cm","0.0000"
"hin63307bncl","0.0000"
"frefr45608bni","0.0000"
"max12218oishd123","0.0000"
"max20112bknabbui","0.0000"
"max20119bknabbui","0.0000"
"max20917aparbui","0.0000"
"max20918aparbui","0.0000"
"max24209bcpc","0.0000"
"max21672cdbkbui","0.0000"
"max1025rp","0.0000"
"max1073cleb","0.0000"
"max1000bk","0.0000"
"max92006tb","0.0000"
"max54354abz","0.0000"
"max66926bk","0.0000"
"max14405nawt","0.0000"
"max4058hobu","0.0000"
"max21675cdbkbui","0.0000"
"max91910aparbui","0.0000"
"max24206bcpc","0.0000"
"max39872bcps","0.0000"
"max21670cdbkbui","0.0000"
"max21467nkpn","0.0000"
"max11223ftoi","0.0000"
"max21677cdbkbui","0.0000"
"max26275bknabbui","0.0000"
"max26276bknabbui","0.0000"
"max26278bknabbui","0.0000"
"hun50907","0.0000"
"hun50957","0.0000"
"hun51140","0.0000"
"hun53058","0.0000"
"hun53126","0.0000"
"mfcir5bkwa60","0.0000"
"mfckcbk","0.0000"
"mfcb2kcpwd","0.0000"
"mfcb2kbnmtl","0.0000"
"mfcb2kbnwd","0.0000"
"mfcb2kcrwd","0.0000"
"mfcddcrmtl","0.0000"
"mfcddcrwd","0.0000"
"mfcivbzztmtl","0.0000"
"mfcvbcpmtl","0.0000"
"mfcvbcpwd","0.0000"
"far222258","0.0000"
"farw222248","0.0000"
"far222154","0.0000"
"far500375","0.0000"
"far500359","0.0000"
"far500358","0.0000"
"et2e23214wt","0.0000"
"et2e2011324","0.0000"
"et2e2011718","0.0000"
"et2e2010724","0.0000"
"et2e2313210pc","0.0000"
"et2e2131510pc","0.0000"
"et2e2209328","0.0000"
"et2e2209028","0.0000"
"et2e2209628","0.0000"
"far104105par","0.0000"
"far104081par","0.0000"
"crw0417w71101","0.0000"
"crw0417w91101","0.0000"
"min288366a","0.0000"
"min3012613l","0.0000"
"min317366a","0.0000"
"out7126066","0.0000"
"out7126666","0.0000"
"out9334661","0.0000"
"far222397par","0.0000"
"far222463par","0.0000"
"artac11683nb","0.0000"
"artac6659bk","0.0000"
"artac11242bk","0.0000"
"utt17973","0.0000"
"utt17974","0.0000"
"utt25148","0.0000"
"utt25496","0.0000"
"utt60185","0.0000"
"max5591bgbk","0.0000"
"max56190gbk","0.0000"
"max5779wtwt","0.0000"
"max5779wtwtpar","0.0000"
"vaxt0596","0.0000"
"vax2244nn","0.0000"
"mon5aspr56mbk","0.0000"
"mon5aspr70agp","0.0000"
"mon5aspr70bs","0.0000"
"mon3jovr52mbk","0.0000"
"mon3jovr52rzw","0.0000"
"mon6lfr62rzwbbsd","0.0000"
"mon6lfr72rzwd","0.0000"
"mon3mgmr60mbkmbk","0.0000"
"mon3rozr44mbk","0.0000"
"mon3rozr44rzw","0.0000"
"mon3rozr52mbk","0.0000"
"mon3rozr52rzw","0.0000"
"gol0806fmai","0.0000"
"gol0809mvgai","0.0000"
"gol20733pblkclr","0.0000"
"gol3164fmblkhwg","0.0000"
"gol3602ba2blkgy","0.0000"
"gol3602ba2pwgy","0.0000"
"far228938","0.0000"
"far228940","0.0000"
"far228948","0.0000"
"far228952","0.0000"
"far228956","0.0000"
"far228958","0.0000"
"far228964","0.0000"
"far228965","0.0000"
"far228969","0.0000"
"far228996","0.0000"
"far228998","0.0000"
"far229003","0.0000"
"far229004","0.0000"
"far229005","0.0000"
"far229021","0.0000"
"far229025","0.0000"
"far229028","0.0000"
"far229038","0.0000"
"far229042","0.0000"
"far229043","0.0000"
"far229054","0.0000"
"far229060","0.0000"
"far229066","0.0000"
"far229074","0.0000"
"far229082","0.0000"
"far229083","0.0000"
"far229115","0.0000"
"far229122","0.0000"
"far229140","0.0000"
"far229163","0.0000"
"far229165","0.0000"
"far229207","0.0000"
"far229213","0.0000"
"far229219","0.0000"
"far229231","0.0000"
"far229236","0.0000"
"far229237","0.0000"
"far229244","0.0000"
"far229245","0.0000"
"far229247","0.0000"
"far229264","0.0000"
"far229270","0.0000"
"far229291","0.0000"
"far229294","0.0000"
"far229295","0.0000"
"far229309","0.0000"
"far229314","0.0000"
"far229341","0.0000"
"far227575","0.0000"
"mondrc24rzw","0.0000"
"mondrc48rzw","0.0000"
"far500389","0.0000"
"far231217","0.0000"
"far231221","0.0000"
"far231256","0.0000"
"far231290","0.0000"
"far231300","0.0000"
"far231312","0.0000"
"far231313","0.0000"
"far231318","0.0000"
"far231353","0.0000"
"far231366","0.0000"
"far231390","0.0000"
"far231413","0.0000"
"crystal7352","0.0000"
"crystal7517","0.0000"
"crystal7904","0.0000"
"far237628","0.0000"
"far237646","0.0000"
"far237655","0.0000"
"farw237656","0.0000"
"far237660","0.0000"
"far237661","0.0000"
"far237664","0.0000"
"far237665","0.0000"
"far233096","0.0000"
"far233100","0.0000"
"far233116","0.0000"
"far233162","0.0000"
"far233201","0.0000"
"far233260","0.0000"
"far233295","0.0000"
"far233327","0.0000"
"far233332","0.0000"
"far233365","0.0000"
"far233372","0.0000"
"far233397","0.0000"
"far233443","0.0000"
"far233458","0.0000"
"far233460","0.0000"
"far233463","0.0000"
"far233477","0.0000"
"far233509","0.0000"
"far233511","0.0000"
"far233516","0.0000"
"far233523","0.0000"
"far233528","0.0000"
"far233532","0.0000"
"far233545","0.0000"
"far233759","0.0000"
"far233834","0.0000"
"far233837","0.0000"
"far233882","0.0000"
"far233913","0.0000"
"far233933","0.0000"
"far233935","0.0000"
"far232212","0.0000"
"far232213","0.0000"
"far232224","0.0000"
"far232266","0.0000"
"far232267","0.0000"
"far232270","0.0000"
"far232300","0.0000"
"far232329","0.0000"
"far232332","0.0000"
"farw232340","0.0000"
"far232345","0.0000"
"far232412","0.0000"
"far232425","0.0000"
"far232506","0.0000"
"far232507","0.0000"
"far232512","0.0000"
"far232540","0.0000"
"farw232614","0.0000"
"far232627","0.0000"
"farw232640","0.0000"
"farw232642","0.0000"
"farw232643","0.0000"
"farw232644","0.0000"
"farw232645","0.0000"
"farw232646","0.0000"
"farw232668","0.0000"
"far232675","0.0000"
"far232677","0.0000"
"far232680","0.0000"
"far232704","0.0000"
"far232754","0.0000"
"far232785","0.0000"
"farw232788","0.0000"
"far232812","0.0000"
"far232822","0.0000"
"far232885","0.0000"
"far232886","0.0000"
"far232888","-1.0000"
"far232906","0.0000"
"farw232907","0.0000"
"far232918","0.0000"
"far232939","0.0000"
"far232943","0.0000"
"far232958","0.0000"
"far232960","0.0000"
"farw232967","0.0000"
"far232978","0.0000"
"farw232997","0.0000"
"farw233019","0.0000"
"farw102713","0.0000"
"far233967","0.0000"
"far234036","0.0000"
"far234118","0.0000"
"far234232","0.0000"
"far234317","0.0000"
"far234335","0.0000"
"far234716","0.0000"
"far234796","0.0000"
"far235045","0.0000"
"far235055","0.0000"
"far235071","0.0000"
"farw235082","0.0000"
"far235184","0.0000"
"far235185","0.0000"
"far235204","0.0000"
"far235215","0.0000"
"far235221","0.0000"
"far235222","0.0000"
"far235233","0.0000"
"far500416","0.0000"
"far500417","0.0000"
"far500418","0.0000"
"far500419","0.0000"
"far500420","0.0000"
"far500422","0.0000"
"far500429","0.0000"
"far500433","0.0000"
"far500453","0.0000"
"far500455","0.0000"
"far500459","0.0000"
"far500463","0.0000"
"far238001","0.0000"
"far238079","0.0000"
"far238090","0.0000"
"far238221","0.0000"
"far238339","0.0000"
"far238630","0.0000"
"ele1211d30fb","0.0000"
"ele1101d20c","0.0000"
"ele1101d20br","0.0000"
"ele1101d20bk","0.0000"
"ele1101d24c","0.0000"
"ele1101d24br","0.0000"
"ele1101d24bk","0.0000"
"ele1101d28c","0.0000"
"ele1101d28br","0.0000"
"ele1101d28bk","0.0000"
"ele1101f10c","0.0000"
"ele1101f10br","0.0000"
"ele1101f10bk","0.0000"
"ele1101f12c","0.0000"
"ele1101f12br","0.0000"
"ele1101f12bk","0.0000"
"ele1101f14c","0.0000"
"ele1101f14br","0.0000"
"ele1101f14bk","0.0000"
"ele1101f16c","0.0000"
"ele1101f16br","0.0000"
"ele1101f16bk","0.0000"
"ele1102d12c","0.0000"
"ele1102d12br","0.0000"
"ele1102d12bk","0.0000"
"ele1102d14c","0.0000"
"ele1102d14br","0.0000"
"ele1102d14bk","0.0000"
"ele1102d16c","0.0000"
"ele1102d16br","0.0000"
"ele1102d16bk","0.0000"
"ele1102d18c","0.0000"
"ele1102d18br","0.0000"
"ele1102d18bk","0.0000"
"ele1102d20c","0.0000"
"ele1102d20br","0.0000"
"ele1102d20bk","0.0000"
"ele1103f12c","0.0000"
"ele1103f12br","0.0000"
"ele1103f12bk","0.0000"
"ele1103f14c","0.0000"
"ele1103f14br","0.0000"
"ele1103f14bk","0.0000"
"ele1103f16c","0.0000"
"ele1103f16br","0.0000"
"ele1103f16bk","0.0000"
"ele1103f18c","0.0000"
"ele1103f18br","0.0000"
"ele1103f18bk","0.0000"
"ele1103f20c","0.0000"
"ele1103f20br","0.0000"
"ele1103f20bk","0.0000"
"ele1104d14c","0.0000"
"ele1104d14br","0.0000"
"ele1104d14bk","0.0000"
"ele1104d16c","0.0000"
"ele1104d16br","0.0000"
"ele1104d16bk","0.0000"
"ele1104d18c","0.0000"
"ele1104d18br","0.0000"
"ele1104d18bk","0.0000"
"ele1104d20c","0.0000"
"ele1104d20br","0.0000"
"ele1104d20bk","0.0000"
"ele1105f14c","0.0000"
"ele1105f14br","0.0000"
"ele1105f14bk","0.0000"
"ele1105f16c","0.0000"
"ele1105f16br","0.0000"
"ele1105f16bk","0.0000"
"ele1105f18c","0.0000"
"ele1105f18br","0.0000"
"ele1105f18bk","0.0000"
"ele1105f20c","0.0000"
"ele1105f20br","0.0000"
"ele1105f20bk","0.0000"
"ele1106d12c","0.0000"
"ele1106d12br","0.0000"
"ele1106d12bk","0.0000"
"ele1106d14c","0.0000"
"ele1106d14br","0.0000"
"ele1106d14bk","0.0000"
"ele1106d16c","0.0000"
"ele1106d16br","0.0000"
"ele1106d16bk","0.0000"
"ele1106d18c","0.0000"
"ele1106d18br","0.0000"
"ele1106d18bk","0.0000"
"ele1106d20c","0.0000"
"ele1106d20br","0.0000"
"ele1106d20bk","0.0000"
"ele1107f12c","0.0000"
"ele1107f12br","0.0000"
"ele1107f12bk","0.0000"
"ele1107f14c","0.0000"
"ele1107f14br","0.0000"
"ele1107f14bk","0.0000"
"ele1107f16c","0.0000"
"ele1107f16br","0.0000"
"ele1107f16bk","0.0000"
"ele1107f18c","0.0000"
"ele1107f18br","0.0000"
"ele1107f18bk","0.0000"
"ele1107f20c","0.0000"
"ele1107f20br","0.0000"
"ele1107f20bk","0.0000"
"ele1108d16c","0.0000"
"ele1108d16br","0.0000"
"ele1108d16bk","0.0000"
"ele1108d19c","0.0000"
"ele1108d19br","0.0000"
"ele1108d19bk","0.0000"
"ele1108d24c","0.0000"
"ele1108d24br","0.0000"
"ele1108d24bk","0.0000"
"ele1109f10c","0.0000"
"ele1109f10br","0.0000"
"ele1109f10bk","0.0000"
"ele1109f13c","0.0000"
"ele1109f13br","0.0000"
"ele1109f13bk","0.0000"
"ele1110f13c","0.0000"
"ele1110f13br","0.0000"
"ele1110f13bk","0.0000"
"ele1111d13c","0.0000"
"ele1111d13br","0.0000"
"ele1111d13bk","0.0000"
"ele1111d16c","0.0000"
"ele1111d16br","0.0000"
"ele1111d16bk","0.0000"
"ele1111d21c","0.0000"
"ele1111d21br","0.0000"
"ele1111d21bk","0.0000"
"ele1112f10c","0.0000"
"ele1112f10br","0.0000"
"ele1112f10bk","0.0000"
"ele1112f12c","0.0000"
"ele1112f12br","0.0000"
"ele1112f12bk","0.0000"
"ele1112f14c","0.0000"
"ele1112f14br","0.0000"
"ele1112f14bk","0.0000"
"ele1112f16c","0.0000"
"ele1112f16br","0.0000"
"ele1112f16bk","0.0000"
"ele1113d14c","0.0000"
"ele1113d14br","0.0000"
"ele1113d14bk","0.0000"
"ele1114d10c","0.0000"
"ele1114d10br","0.0000"
"ele1114d10bk","0.0000"
"ele1114d13c","0.0000"
"ele1114d13br","0.0000"
"ele1114d13bk","0.0000"
"ele2066d5bk","0.0000"
"ele2066d5c","0.0000"
"ele2066d16c","0.0000"
"ele2066d16sg","0.0000"
"ele2066d20bk","0.0000"
"ele2066d20c","0.0000"
"ele2066d32bk","0.0000"
"ele2066d32c","0.0000"
"ele2066d32sg","0.0000"
"ele2066d36bk","0.0000"
"ele2066d36c","0.0000"
"ele2066d36sg","0.0000"
"ele2066d42bk","0.0000"
"ele2066d42c","0.0000"
"ele2066d42sg","0.0000"
"ele2066g26bk","0.0000"
"ele2066g26sg","0.0000"
"ele2066g30c","0.0000"
"ele2066g30sg","0.0000"
"ele2066g36bk","0.0000"
"ele2066g36c","0.0000"
"ele2066g36sg","0.0000"
"ele2066g42bk","0.0000"
"ele2066g42c","0.0000"
"ele2066s32bk","0.0000"
"ele2066s32c","0.0000"
"ele2066s32sg","0.0000"
"ele2066s36bk","0.0000"
"ele2066s36c","0.0000"
"ele2066s36sg","0.0000"
"ele2066s42c","0.0000"
"ele2066s42sg","0.0000"
"ele2067d16bk","0.0000"
"ele2067d16c","0.0000"
"ele2067d16sg","0.0000"
"ele2067d20bk","0.0000"
"ele2067d20c","0.0000"
"ele2067d20sg","0.0000"
"ele2067d24bk","0.0000"
"ele2067d24c","0.0000"
"ele2067d24sg","0.0000"
"ele2067g30bk","0.0000"
"ele2067g30c","0.0000"
"ele2067g36bk","0.0000"
"ele2067g36c","0.0000"
"ele2067g36sg","0.0000"
"ele2067g42bk","0.0000"
"ele2067g42c","0.0000"
"ele2067g42sg","0.0000"
"far239088","0.0000"
"far239116","0.0000"
"far239119","0.0000"
"far239184","0.0000"
"far239198","0.0000"
"far239199","0.0000"
"far239217","0.0000"
"far239221","0.0000"
"far239239","0.0000"
"far239241","0.0000"
"far239242","0.0000"
"far239246","0.0000"
"far239259","0.0000"
"far239267","0.0000"
"far239270","0.0000"
"far239297","0.0000"
"far239299","0.0000"
"far239300","0.0000"
"far239314","0.0000"
"far239327","0.0000"
"far239370","0.0000"
"far239372","0.0000"
"far239377","0.0000"
"far239383","0.0000"
"far239458","0.0000"
"far239460","0.0000"
"far239461","0.0000"
"far239477","0.0000"
"far239494","0.0000"
"far239545","0.0000"
"far239551","0.0000"
"far239555","0.0000"
"far239565","0.0000"
"far239587","0.0000"
"far239593","0.0000"
"far239596","0.0000"
"far239598","0.0000"
"far239604","0.0000"
"far239615","0.0000"
"far239616","0.0000"
"far239619","0.0000"
"far239632","0.0000"
"far239638","0.0000"
"ele1219g32as","0.0000"
"ele1219g32bk","0.0000"
"ele1219g32br","0.0000"
"ele1219g40as","0.0000"
"ele2500d36bk","0.0000"
"ele2500d36c","0.0000"
"ele2500d38bk","0.0000"
"ele2500d42c","0.0000"
"ele2500d42sg","0.0000"
"ele2500d48bk","0.0000"
"ele2500d48sg","0.0000"
"ele2500d50c","0.0000"
"ele2500w19bk","0.0000"
"ele2500w19c","0.0000"
"ele2502d17bk","0.0000"
"ele2502d17c","0.0000"
"ele2502d17sg","0.0000"
"ele2502d23bk","0.0000"
"ele2502d23c","0.0000"
"ele2502d27bk","0.0000"
"ele2502d27c","0.0000"
"ele2502d27sg","0.0000"
"ele2502d32sg","0.0000"
"ele2502d36bk","0.0000"
"ele2502d36c","0.0000"
"ele2502d36sg","0.0000"
"ele2502d42bk","0.0000"
"ele2502d42c","0.0000"
"ele2502d42sg","0.0000"
"ele2502d46bk","0.0000"
"ele2502d46c","0.0000"
"ele2502d46sg","0.0000"
"ele2502w18bk","0.0000"
"ele2502w18c","0.0000"
"ele2502w18sg","0.0000"
"far239657par","0.0000"
"wynwcobt100360bk","0.0000"
"wynwcobt100360bkatp11bn","0.0000"
"wynwcobt100360bkatp11pc","0.0000"
"wynwcobt100360bkbntrim","0.0000"
"wynwcv2323wcwh","0.0000"
"wynwcv232380dblcmunom70","0.0000"
"wynwcv232380dblcmunomxx","0.0000"
"wynwcv232380dkgcmunom70","0.0000"
"wynwcv232380dkgcmunomxx","0.0000"
"wynwcv232380dwhcmunom70","0.0000"
"wynwcv232380dwhcmunomxx","0.0000"
"wynwcs202072dkgwcunsm70","0.0000"
"wynwcs202080dkgwcunsm70","0.0000"
"wynwcs202072dkgc2unsm70","0.0000"
"wynwcs202080dkgc2unsm70","0.0000"
"wynwcf282860dlscxsxxmxx","0.0000"
"wynwcf282860dlsc2unsmxx","0.0000"
"wynwcf282860dlscmunsmxx","0.0000"
"wynwcf282860dlswcunsmxx","0.0000"
"wynwcf282860dlbcxsxxmxx","0.0000"
"wynwcf282860dlbc2unsmxx","0.0000"
"wynwcf282860dlbcmunsmxx","0.0000"
"wynwcf282860dlbwcunsmxx","0.0000"
"wynwcv232380dwgcmunom70","0.0000"
"wynwcv232380dwgcmunomxx","0.0000"
"wynwcbte301159mwpcatpgd","0.0000"
"wynwcbte301159mwswatpgd","0.0000"
"wynwcbte306159mwpcatpgd","0.0000"
"wynwcbte306159mwswatpgd","0.0000"
"wynwcbte306163mwpcatpgd","0.0000"
"wynwcbte306163mwswatpgd","0.0000"
"wynwcbte306167mwpcatpgd","0.0000"
"wynwcbte306167mwswatpgd","0.0000"
"wynwcbte306171mwpcatpgd","0.0000"
"wynwcbte306171mwswatpgd","0.0000"
"wynwcbtk150159pcatpgd","0.0000"
"wynwcbtk150159swatpgd","0.0000"
"wynwcbtk150167pcatpgd","0.0000"
"wynwcbtk150167swatpgd","0.0000"
"wynwcbtk150459pcatpgd","0.0000"
"wynwcbtk150459swatpgd","0.0000"
"wynwcbtk150467pcatpgd","0.0000"
"wynwcbtk150467swatpgd","0.0000"
"wynwcbtk151159pcatpgd","0.0000"
"wynwcbtk151159swatpgd","0.0000"
"wynwcbtk151167pcatpgd","0.0000"
"wynwcbtk151167swatpgd","0.0000"
"wynwcbtk151459pcatpgd","0.0000"
"wynwcbtk151459swatpgd","0.0000"
"wynwcbtk151463pcatpgd","0.0000"
"wynwcbtk151463swatpgd","0.0000"
"wynwcbtk151467pcatpgd","0.0000"
"wynwcbtk151467swatpgd","0.0000"
"wynwcbtk151871pcatpgd","0.0000"
"wynwcbtk151871swatpgd","0.0000"
"wynwcbtk151967pcatpgd","0.0000"
"wynwcbtk151967swatpgd","0.0000"
"wynwcbtk156159pcatpgd","0.0000"
"wynwcbtk156159swatpgd","0.0000"
"wynwcbtk156163pcatpgd","0.0000"
"wynwcbtk156163swatpgd","0.0000"
"wynwcbtk156167pcatpgd","0.0000"
"wynwcbtk156167swatpgd","0.0000"
"wynwcbtk156171pcatpgd","0.0000"
"wynwcbtk156171swatpgd","0.0000"
"wynwcobt100060pcatpgd","0.0000"
"wynwcobt100060swatpgd","0.0000"
"wynwcobt100065pcatpgd","0.0000"
"wynwcobt100065swatpgd","0.0000"
"wynwcobt100071pcatpgd","0.0000"
"wynwcobt100071swatpgd","0.0000"
"wynwcobt100169mbatpbk","0.0000"
"wynwcobt100169pcatpbk","0.0000"
"wynwcobt100169pcatpgd","0.0000"
"wynwcobt100169swatpbk","0.0000"
"wynwcobt100169swatpgd","0.0000"
"wynwcobt100260pcatpgd","0.0000"
"wynwcobt100260swatpgd","0.0000"
"wynwcobt100268pcatpgd","0.0000"
"wynwcobt100268swatpgd","0.0000"
"wynwcobt100272pcatpgd","0.0000"
"wynwcobt100272swatpgd","0.0000"
"wynwcobt100360bkmbatpbk","0.0000"
"wynwcobt100360bkpcatpbk","0.0000"
"wynwcobt100360bkswatpbk","0.0000"
"wynwcobt100360pcatpgd","0.0000"
"wynwcobt100360swatpgd","0.0000"
"wynwcobt100367pcatpgd","0.0000"
"wynwcobt100367swatpgd","0.0000"
"wynwcobt100371pcatpgd","0.0000"
"wynwcobt100371swatpgd","0.0000"
"wynwcobt100559pcatpgd","0.0000"
"wynwcobt100559swatpgd","0.0000"
"wynwcobt101160pcatpgd","0.0000"
"wynwcobt101160swatpgd","0.0000"
"wynwcobt101260pcatpgd","0.0000"
"wynwcobt101260swatpgd","0.0000"
"wynwcobt101267pcatpgd","0.0000"
"wynwcobt101267swatpgd","0.0000"
"wynwcobt101271pcatpgd","0.0000"
"wynwcobt101271swatpgd","0.0000"
"wynwcobt101360pcatpgd","0.0000"
"wynwcobt101360swatpgd","0.0000"
"wynwcobt101367pcatpgd","0.0000"
"wynwcobt101367swatpgd","0.0000"
"wynwcobt101371pcatpgd","0.0000"
"wynwcobt101371swatpgd","0.0000"
"wynwcobt101460pcatpgd","0.0000"
"wynwcobt101460swatpgd","0.0000"
"wynwcobt101465pcatpgd","0.0000"
"wynwcobt101465swatpgd","0.0000"
"wynwcobt101470pcatpgd","0.0000"
"wynwcobt101470swatpgd","0.0000"
"wynwcobt200060pcatpgd","0.0000"
"wynwcobt200060swatpgd","0.0000"
"wynwcobt200067pcatpgd","0.0000"
"wynwcobt200067swatpgd","-1.0000"
"wynwcs202080dwgcmunom24","0.0000"
"wynwcs202080dwgcmunom70","0.0000"
"wynwcs202080dwgcmunomed","0.0000"
"wynwcs202080dwgcmunomxx","0.0000"
"liv238161","0.0000"
"liv500702","0.0000"
"tol132dg9925","0.0000"
"tol162dg458","0.0000"
"tol162dg615","0.0000"
"tol162dg9925","0.0000"
"tol163dg458","0.0000"
"tol163dg615","0.0000"
"tol163dg9925","0.0000"
"tol164dg458","0.0000"
"tol164dg9925","0.0000"
"tol172bn458","0.0000"
"tol172brz458","0.0000"
"tol172brz9925","0.0000"
"tol173bc458","0.0000"
"tol173bc9925","0.0000"
"tol173bn458","0.0000"
"tol173brz458","0.0000"
"tol173brz9925","0.0000"
"tol174bc458","0.0000"
"tol174bc9925","0.0000"
"tol174bn458","0.0000"
"tol174brz458","0.0000"
"tol174brz9925","0.0000"
"tol182dg458","0.0000"
"tol182dg9925","0.0000"
"tol1842mbdw9925","0.0000"
"tol1843mbdw9925","0.0000"
"tol1844mbdw9925","0.0000"
"tol184dg9925","0.0000"
"tol1932mbbr4110","0.0000"
"tol1933whbn4110","0.0000"
"tol552gp458","0.0000"
"tol552mb9925","0.0000"
"tol553dg458","0.0000"
"tol553dg9925","0.0000"
"tol553gp458","0.0000"
"tol553mb458","0.0000"
"tol553mb9925","0.0000"
"tol554dg458","0.0000"
"tol554dg9925","0.0000"
"tol554gp458","0.0000"
"tol554mb458","0.0000"
"tol554mb9925","0.0000"
"tol594dg458","0.0000"
"tol594dg9925","0.0000"
"tol3423bn4109","0.0000"
"tol3424bn458","0.0000"
"tol3424bn4101","0.0000"
"tol3424bn4250","0.0000"
"tol3424bn4811","0.0000"
"tol3424bn4812","0.0000"
"tol3424mbbn458","0.0000"
"tol3424mbbn4101","0.0000"
"tol3424mbbn4250","0.0000"
"tol3424mbbn4811","0.0000"
"tol3424mbbn4812","0.0000"
"tol3424mbbr458","0.0000"
"tol3424mbbr4101","0.0000"
"tol3424mbbr4811","0.0000"
"tol3424mbbr4812","0.0000"
"tol2633mb912","0.0000"
"tol373bn715","0.0000"
"tol373bn912","0.0000"
"tol373chmb715","0.0000"
"tol373dg715","0.0000"
"tol373mb715","0.0000"
"tol373mb912","0.0000"
"tol374bn715","0.0000"
"tol374bn912","0.0000"
"tol374brz715","0.0000"
"tol374chmb715","0.0000"
"tol374mb715","0.0000"
"tol374mb912","0.0000"
"tol803bn715","0.0000"
"tol803bn912","0.0000"
"tol803dg715","0.0000"
"tol803dg912","0.0000"
"tol804brz715","0.0000"
"tol823brz715","0.0000"
"tol824brz715","0.0000"
"tol863dg715","0.0000"
"tol873bn715","0.0000"
"tol873bn912","0.0000"
"tol873dg715","0.0000"
"tol874bn715","0.0000"
"tol874bn912","0.0000"
"tol874dg715","0.0000"
"tol274bn715","0.0000"
"tol274bn912","0.0000"
"tol1943whbn4110","0.0000"
"tol1945whbn4110","0.0000"
"tol263brz9925","0.0000"
"tol568mb9925","0.0000"
"tol869dg615","0.0000"
"tol3409bn4811","0.0000"
"tol3409bn4812","0.0000"
"tol3409bn4101","0.0000"
"tol3409mbbr4811","0.0000"
"tol3409mbbr4812","0.0000"
"tol3415mbbn4101","0.0000"
"tol3415mbbn4811","0.0000"
"tol3415mbbn4812","0.0000"
"tol3415bn4101","0.0000"
"tol3415bn4811","0.0000"
"tol28bn458","0.0000"
"tol28dg458","0.0000"
"tol28dg9925","0.0000"
"tol28mb458","0.0000"
"tol28mb9925","0.0000"
"tol2636bn458","0.0000"
"tol2636mb9925","0.0000"
"tol140as458","0.0000"
"tol31brz458","0.0000"
"tol35brz458","0.0000"
"tol42bn715","0.0000"
"tol61dg458","0.0000"
"tol25bn458","0.0000"
"tol25dg458","0.0000"
"tol25dg9925","0.0000"
"tol36bn1025","0.0000"
"tol36bn407","0.0000"
"tol36bn408","0.0000"
"tol36bn4155","0.0000"
"tol36bn416","0.0000"
"tol36bn4165","0.0000"
"tol36bn421","0.0000"
"tol36bn425","0.0000"
"tol36bn426","0.0000"
"tol36bn427","0.0000"
"tol36bn435","0.0000"
"tol36bn437","0.0000"
"tol36bn438","0.0000"
"tol36bn441","0.0000"
"tol36bn444","0.0000"
"tol36bn447","0.0000"
"tol36bn448","0.0000"
"tol36bn451","0.0000"
"tol36bn454","0.0000"
"tol36bn458","0.0000"
"tol36bn5054","0.0000"
"tol36bn5055","0.0000"
"tol36bn5057","0.0000"
"tol36bn5064","0.0000"
"tol36bn5065","0.0000"
"tol36bn5066","0.0000"
"tol36bn5067","0.0000"
"tol36bn508","0.0000"
"tol36bn603","0.0000"
"tol36bn604","0.0000"
"tol36bn615","0.0000"
"tol36bn681","0.0000"
"tol36bn700","0.0000"
"tol36bn701","0.0000"
"tol36bn702","0.0000"
"tol36bn706","0.0000"
"tol36bn709","0.0000"
"tol36bn7145","0.0000"
"tol36bn7195","0.0000"
"tol36bn720","0.0000"
"tol36bn721","0.0000"
"tol36bn725","0.0000"
"tol36bn726","0.0000"
"tol36bn729","0.0000"
"tol36bn730","0.0000"
"tol36bn736","0.0000"
"tol36bn751","0.0000"
"tol36bn755","0.0000"
"tol36bn756","0.0000"
"tol36bn759","0.0000"
"tol36bn783","0.0000"
"tol36bn9105","0.0000"
